,EAN,product_name,brand,category,subcategory,purchasable,promotion_type,promo_description,best_quantity,price_per_unit,discounted_price,initial_price,difference,Start_Date,End_Date
309,3608144250816,Piques bambou CARREFOUR HOME,CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 2.10€ au lieu de 2.10€,1,2.10 € / Pièce,2.1,2.1,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
310,3616180398331,Verre transparent 40 cl CARREFOUR,CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.00€ au lieu de 1.00€,1,1.00 € / Pièce,1.0,1.0,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
311,3390509974146,Plats à griller  CARREFOUR,CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Prenez en 3 = Payez en 2,soit 3 à 7.20€ au lieu de 10.80€,3,3.60 € / Pièce,7.2,10.8,3.6000000000000005,2020-03-24T00:00:00+0100,2020-04-26T23:59:00+0200
312,3615004657173,Planche à découper en hêtre  CARREFOUR HOME,CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,30% économisés,2.81€ sur la carte pour chaque produit acheté,1,9.35 € / Pièce,9.35,9.35,0.0,2020-03-24T00:00:00+0100,2020-04-26T23:59:00+0200
313,3616181150617,"Carafe bleue clair 1,1 cl CARREFOUR",CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 9.90€ au lieu de 9.90€,1,9.90 € / Pièce,9.9,9.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
314,3608144250694,Brochettes en bois CARREFOUR HOME,CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.50€ au lieu de 1.50€,1,1.50 € / Pièce,1.5,1.5,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
315,3616181152987,Set de table en liège jaune CARREFOUR,CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.90€ au lieu de 1.90€,1,1.90 € / Pièce,1.9,1.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
316,3615005375274,Planche à découper  MANDINE,MANDINE,"Maison, Loisir, Textile",Cuisine,True,30% économisés,5.33€ sur la carte pour chaque produit acheté,1,17.75 € / Pièce,17.75,17.75,0.0,2020-03-24T00:00:00+0100,2020-04-26T23:59:00+0200
317,3608144248219,Brochettes bois 15 cm CARREFOUR HOME,CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.50€ au lieu de 1.50€,1,1.50 € / Pièce,1.5,1.5,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
318,3609231611732,Corbeille à fruits CARREFOUR HOME,CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 7.90€ au lieu de 7.90€,1,7.90 € / Pièce,7.9,7.9,0.0,2020-03-31T00:00:00+0200,2020-04-14T23:59:00+0200
319,0077924036538,Sac à briquettes de 4 kg de charbon de bois WEBER,WEBER,"Maison, Loisir, Textile","Bricolage, auto et jardin",True,Le 2ème à -50%,soit 2 à 13.48€ au lieu de 17.98€,2,2.25 € / Kilogramme,13.48,17.98,4.5,2020-03-24T00:00:00+0100,2020-04-26T23:59:00+0200
320,3606605842860,Barquettes aluminium profondes 1 l CARREFOUR,CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Prenez en 3 = Payez en 2,soit 3 à 4.80€ au lieu de 7.20€,3,2.40 € / Pièce,4.8,7.2,2.4000000000000004,2020-03-24T00:00:00+0100,2020-04-26T23:59:00+0200
321,3615004801460,Planche à découper bambou 45x30 cm MANDINE,MANDINE,"Maison, Loisir, Textile",Cuisine,True,30% économisés,5.33€ sur la carte pour chaque produit acheté,1,17.75 € / Pièce,17.75,17.75,0.0,2020-03-24T00:00:00+0100,2020-04-26T23:59:00+0200
322,3615004801453,Planche à découper bambou 45x24 cm MANDINE,MANDINE,"Maison, Loisir, Textile",Cuisine,True,30% économisés,4.7€ sur la carte pour chaque produit acheté,1,15.65 € / Pièce,15.65,15.65,0.0,2020-03-24T00:00:00+0100,2020-04-26T23:59:00+0200
323,3615005375267,Planche à découper ronde Ø 46 cm MANDINE,MANDINE,"Maison, Loisir, Textile",Cuisine,True,30% économisés,6.27€ sur la carte pour chaque produit acheté,1,20.90 € / Pièce,20.9,20.9,0.0,2020-03-24T00:00:00+0100,2020-04-26T23:59:00+0200
324,0883314734133,Assiette plate verre diwali turquoise 19 cm LUMINARC,LUMINARC,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.70€ au lieu de 1.70€,1,1.70 € / Pièce,1.7,1.7,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
325,0883314727456,Assiette verre diwali turquoise 27 cm LUMINARC,LUMINARC,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.90€ au lieu de 1.90€,1,1.90 € / Pièce,1.9,1.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
326,3256390194325,Boîte de conservation noir ,SANS MARQUE,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 12.00€ au lieu de 12.00€,1,12.00 € / Pièce,12.0,12.0,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
327,3390509958610,Ménagère inox hôtel CARREFOUR HOME,CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 20.90€ au lieu de 20.90€,1,20.90 € / Pièce,20.9,20.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
328,0883314727517,Bol verre diwali turquoise 20 cm LUMINARC,LUMINARC,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.90€ au lieu de 1.90€,1,1.90 € / Pièce,1.9,1.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
329,3011239002403,Bocal rectangulaire verre BIRAMBEAU,BIRAMBEAU,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 12.90€ au lieu de 12.90€,1,12.90 € / Pièce,12.9,12.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
330,3608144250007,Piques à brochette CARREFOUR HOME,CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 2.99€ au lieu de 2.99€,1,2.99 € / Pièce,2.99,2.99,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
331,3616180398454,Verre transparent 26 cl CARREFOUR,CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.00€ au lieu de 1.00€,1,1.00 € / Pièce,1.0,1.0,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
332,3616180420353,Verre gris 40 cl CARREFOUR,CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.40€ au lieu de 1.40€,1,1.40 € / Pièce,1.4,1.4,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
333,3616180398577,Verre menthe 26 cl CARREFOUR,CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.20€ au lieu de 1.20€,1,1.20 € / Pièce,1.2,1.2,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
334,3616180398492,Verre menthe 40 cl CARREFOUR,CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.40€ au lieu de 1.40€,1,1.40 € / Pièce,1.4,1.4,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
335,3616180398508,Verre gris 26 cl CARREFOUR,CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.20€ au lieu de 1.20€,1,1.20 € / Pièce,1.2,1.2,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
336,3616181066925,Verre à pied transparent 21 cl CARREFOUR,CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.40€ au lieu de 1.40€,1,1.40 € / Pièce,1.4,1.4,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
337,3616181066918,Verre à pied 14 cl CARREFOUR,CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.40€ au lieu de 1.40€,1,1.40 € / Pièce,1.4,1.4,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
338,3616181172527,"Plateau ""Azulejos"" bois 40x30x5 cm  CARREFOUR",CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 9.90€ au lieu de 9.90€,1,9.90 € / Pièce,9.9,9.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
339,3616181149604,"Service ""Ethnic"" 18 pièces CARREFOUR HOME",CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 29.90€ au lieu de 29.90€,1,29.90 € / Pièce,29.9,29.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
340,3616181151256,"Assiette  ""Ciélo"" à dessert bleue 21 cm  CARREFOUR",CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 3.00€ au lieu de 3.00€,1,3.00 € / Pièce,3.0,3.0,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
341,3616181149666,"Assiette ""Ethnic"" à dessert 19 cm CARREFOUR HOME",CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 2.50€ au lieu de 2.50€,1,2.50 € / Pièce,2.5,2.5,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
342,3616181149628,"Assiette ""Ethnic"" plate 26,5 cm CARREFOUR HOME",CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 2.90€ au lieu de 2.90€,1,2.90 € / Pièce,2.9,2.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
343,3616181151324,"Assiette  ""Botania"" plate verte 27 cm  CARREFOUR",CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 3.50€ au lieu de 3.50€,1,3.50 € / Pièce,3.5,3.5,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
344,3616181151270,"Assiette  ""Ciélo"" creuse bleue 21,5 cm  CARREFOUR",CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 3.50€ au lieu de 3.50€,1,3.50 € / Pièce,3.5,3.5,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
345,3616181149680,"Mug ""Ethnic"" 35 cl CARREFOUR HOME",CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.90€ au lieu de 1.90€,1,1.90 € / Pièce,1.9,1.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
346,3616181150860,"Assiette  ""Botania"" à pâtes verte 22 cm  CARREFOUR",CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 3.50€ au lieu de 3.50€,1,3.50 € / Pièce,3.5,3.5,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
347,3616181149703,Saladier 24cm ,CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 9.90€ au lieu de 9.90€,1,9.90 € / Pièce,9.9,9.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
348,3616181599973,"Planche à découper marbre acacia 30x16,5 cm",PP NO NAME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 12.90€ au lieu de 12.90€,1,12.90 € / Pièce,12.9,12.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
349,3616181583903,Paille papier décorée CARREFOUR HOME,CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.90€ au lieu de 1.90€,1,1.90 € / Pièce,1.9,1.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
350,3616181599805,Bouteille bleue inox 1 L,PP NO NAME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 9.90€ au lieu de 9.90€,1,9.90 € / Pièce,9.9,9.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
351,4008789700841,Oeuf serveuse avec comptoir PLAYMOBIL,PLAYMOBIL,"Maison, Loisir, Textile",Jeux et Jouets,True,Vu en catalogue,soit 1 à 3.99€ au lieu de 3.99€,1,3.99 € / Pièce,3.99,3.99,0.0,2020-03-31T00:00:00+0200,2020-04-14T23:59:00+0200
352,4008789700865,Oeuf Chevalier avec canon PLAYMOBIL,PLAYMOBIL,"Maison, Loisir, Textile",Jeux et Jouets,True,Vu en catalogue,soit 1 à 3.99€ au lieu de 3.99€,1,3.99 € / Pièce,3.99,3.99,0.0,2020-03-31T00:00:00+0200,2020-04-14T23:59:00+0200
353,4008789700834,Oeuf Jeune fille avec oies PLAYMOBIL,PLAYMOBIL,"Maison, Loisir, Textile",Jeux et Jouets,True,Vu en catalogue,soit 1 à 3.99€ au lieu de 3.99€,1,3.99 € / Pièce,3.99,3.99,0.0,2020-03-31T00:00:00+0200,2020-04-14T23:59:00+0200
354,5021290084452,Final Fantasy VII remake PS4 ,SANS MARQUE,"Maison, Loisir, Textile","Cartouche, électronique et culture",True,Vu en catalogue,soit 1 à 52.95€ au lieu de 52.95€,1,52.95 € / Pièce,52.95,52.95,0.0,2020-04-10T00:00:00+0200,2020-04-15T23:59:00+0200
355,5413538443945,Peluche lapin à billes 20 cm SIMBA,SIMBA,"Maison, Loisir, Textile",Jeux et Jouets,True,A saisir !,soit 1 à 7.90€ au lieu de 7.90€,1,7.90 € / Pièce,7.9,7.9,0.0,2020-03-31T00:00:00+0200,2020-04-14T23:59:00+0200
356,3615005360119,Plateau  CARREFOUR,CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 14.90€ au lieu de 14.90€,1,14.90 € / Pièce,14.9,14.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
357,3615005696874,Ménagère bleue de 24 pièces CARREFOUR HOME,CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 12.60€ au lieu de 12.60€,1,12.60 € / Pièce,12.6,12.6,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
358,3615005696881,Ménagère  CARREFOUR,PETITE COLLECTION,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 12.60€ au lieu de 12.60€,1,12.60 € / Pièce,12.6,12.6,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
359,3616181179571,"Bol ""Azulejos"" 14 cm  CARREFOUR HOME",CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 3.00€ au lieu de 3.00€,1,3.00 € / Pièce,3.0,3.0,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
360,3616181147518,Ménagère bleue de 24 pièces CARREFOUR HOME,CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 29.90€ au lieu de 29.90€,1,29.90 € / Pièce,29.9,29.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
361,3616181152758,"Bol ""Terra"" gris 15 cm  CARREFOUR HOME",CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 4.00€ au lieu de 4.00€,1,4.00 € / Pièce,4.0,4.0,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
362,3616181150938,"Assiette  ""Glossy"" à dessert bleue 22 cm  CARREFOUR",CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 3.00€ au lieu de 3.00€,1,3.00 € / Pièce,3.0,3.0,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
363,3616181151232,"Assiette  ""Ciélo"" plate bleue 26 cm  CARREFOUR",CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 3.50€ au lieu de 3.50€,1,3.50 € / Pièce,3.5,3.5,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
364,3616181149642,"Assiette ""Ethnic"" creuse 20 cm CARREFOUR HOME",CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 2.90€ au lieu de 2.90€,1,2.90 € / Pièce,2.9,2.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
365,3616181150884,"Assiette  ""Glossy"" plate bleue 27 cm  CARREFOUR",CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 3.50€ au lieu de 3.50€,1,3.50 € / Pièce,3.5,3.5,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
366,3616181151027,"Assiette  ""Botania"" à dessert verte 22 cm  CARREFOUR",CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 3.00€ au lieu de 3.00€,1,3.00 € / Pièce,3.0,3.0,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
367,3616181150785,"Assiette  ""Glossy"" à pâtes bleue 21,5 cm  CARREFOUR",CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 3.50€ au lieu de 3.50€,1,3.50 € / Pièce,3.5,3.5,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
368,3616181179595,Service  CARREFOUR,CARREFOUR,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 24.90€ au lieu de 24.90€,1,24.90 € / Pièce,24.9,24.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
369,3616181130909,Cuillère à café à motifs bleu  CARREFOUR HOME,CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 5.90€ au lieu de 5.90€,1,5.90 € / Pièce,5.9,5.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
370,3616181152734,"Assiette  ""Terra"" à dessert grise 21 cm  CARREFOUR HOME",CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 4.00€ au lieu de 4.00€,1,4.00 € / Pièce,4.0,4.0,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
371,3616181152710,"Assiette  ""Terra"" plate grise 27 cm  CARREFOUR HOME",CARREFOUR HOME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 4.90€ au lieu de 4.90€,1,4.90 € / Pièce,4.9,4.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
372,3616181599799,Bouteille bleue inox 500 ml,PP NO NAME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 7.90€ au lieu de 7.90€,1,7.90 € / Pièce,7.9,7.9,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
373,3760061210936,Plats à griller en aluminium ACTIFEU,ACTIFEU,"Maison, Loisir, Textile","Bricolage, auto et jardin",True,Vu en catalogue,soit 1 à 2.99€ au lieu de 2.99€,1,2.99 € / Pièce,2.99,2.99,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
374,4008789700858,Œuf Policier avec chien PLAYMOBIL,PLAYMOBIL,"Maison, Loisir, Textile",Jeux et Jouets,True,Vu en catalogue,soit 1 à 3.99€ au lieu de 3.99€,1,3.99 € / Pièce,3.99,3.99,0.0,2020-03-31T00:00:00+0200,2020-04-14T23:59:00+0200
375,8001691479597,"Verre  ""Ethnic"" à motif 31 cl",,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.40€ au lieu de 1.40€,1,1.40 € / Pièce,1.4,1.4,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
376,8001691494958,"Verre  ""Azulejos"" à motif 36 cl",PP NO NAME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.60€ au lieu de 1.60€,1,1.60 € / Pièce,1.6,1.6,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
377,8001691494866,"Verre  ""Azulejos"" à motif bleu 36 cl",PP NO NAME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.60€ au lieu de 1.60€,1,1.60 € / Pièce,1.6,1.6,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
378,8001691494927,"Verre  ""Azulejos"" à motif bleu 36 cl",PP NO NAME,"Maison, Loisir, Textile",Cuisine,True,Vu en catalogue,soit 1 à 1.60€ au lieu de 1.60€,1,1.60 € / Pièce,1.6,1.6,0.0,2020-03-24T00:00:00+0100,2020-04-27T23:59:00+0200
379,8421134090309,Poupée Magic Tears Fantasy Maison Tototte CRY BABIES,IMC TOYS,"Maison, Loisir, Textile",Jeux et Jouets,True,Vu en catalogue,soit 1 à 17.90€ au lieu de 17.90€,1,17.90 € / Pièce,17.9,17.9,0.0,2020-03-31T00:00:00+0200,2020-04-14T23:59:00+0200
380,4039784342033,KARCHER - Détergent vitres formule 3-en-1 - 62953020,KARCHER,"Maison, Loisir, Textile","Bricolage, auto et jardin",True,Prenez en 4 = Payez en 3,soit 4 à 16.50€ au lieu de 22.00€,4,5.50 € / Pièce,16.5,22.0,5.5,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
381,3614611926108,Tube de 50 petites voitures - Echelle : 1/64ème,SPEEDTRACK,"Maison, Loisir, Textile",Jeux et Jouets,True,Vu en catalogue,soit 1 à 18.90€ au lieu de 18.90€,1,18.90 € / Pièce,18.9,18.9,0.0,2020-03-31T00:00:00+0200,2020-04-14T23:59:00+0200
